rank_by_lowest_hf,address,hf,is_hf_below_1,total_debt_usd,collateral_usd,available_borrows_usd,liquidation_threshold,ltv,weth_debt_events_tokens,weth_debt_events_usd,weth_debt_share_of_total_debt,weth_share_for_model,is_material_debt_ge_100k,days_to_liq_post_change_flat_observed,hf_7d_post_change_flat_observed,hf_30d_post_change_flat_observed,days_to_liq_pre_change_regime_observed_peak,hf_7d_pre_change_regime_observed_peak,hf_30d_pre_change_regime_observed_peak,days_to_liq_hypothetical_re_steepen_12,hf_7d_hypothetical_re_steepen_12,hf_30d_hypothetical_re_steepen_12,days_to_liq_hypothetical_crisis_20,hf_7d_hypothetical_crisis_20,hf_30d_hypothetical_crisis_20
674,0x046a62c08ed13c78a1e5af609330f1d9b5c73ade,1.0770023610893946,False,350.22035669,454.44355549,0.0,0.83,0.0,0.15,349.8234100875,0.9988665804402359,0.9988665804402359,False,554.0218862079993,1.0759934716882622,1.0726851839104503,337.4431034854033,1.0753463155796759,1.0699229266158743,238.90820793027854,1.0746640200410937,1.067016585866994,148.5674863693861,1.0732446262117696,1.0609898369738224
675,0xe84e424f45aa8093b42cf576e3c3e8ef669f89a1,1.077459500743208,False,8389.84793647,11894.37022229,0.0,0.76,0.69,2.5,5830.390168125,0.6949339502067444,0.6949339502067444,False,387.4500532261853,1.0760190398353489,1.0712968639085914,296.98253005674053,1.0755688859528167,1.0693793755443182,237.62286110687918,1.0750941108558392,1.0673586060662554,167.32309477475988,1.0741058381799882,1.0631575311581574
676,0xe49dc8e60c2a98f1514b3d92fdd846a1345745ce,1.0779187411615034,False,2326.17208684,3020.99335852,0.0,0.83,0.0,1.0,2332.15606725,1.0025724581787623,1.0,False,561.316308340807,1.076910602478195,1.0736047806913702,341.49493620306566,1.076262159278032,1.07083700868985,241.6573784285272,1.0755785077208202,1.0679248831396817,150.21105278841085,1.0741562960935804,1.0618861959486794
677,0xc0d257b72eb6af10aa6574f8dc4b1221fbdb2f23,1.0798930739417827,False,357.43438538,406.30622859,0.0,0.95,0.0,0.150067829255896,349.98159849817495,0.9791492167886933,0.9791492167886933,False,557.7610142831461,1.0788534329249906,1.0754442425725421,346.40623033071114,1.0782173743115393,1.0727297112392247,247.3616165174404,1.0775467624653625,1.0698732862904503,155.00850051326023,1.0761516206060944,1.0639490662397326
678,0xef925403814062ba53257495fa950b2591b6bc41,1.0799871468318625,False,298903.72410294,395061.11649671,0.0,0.8171,0.4812,126.88970970446569,295926.60635886085,0.9900398773785306,0.9900398773785306,True,567.2670520472954,1.078962906046402,1.0756042478615877,348.5768889020282,1.0783197025522056,1.0728590238203404,247.74100306368734,1.0776415668342363,1.0699704691600032,154.58906731349768,1.0762308023854334,1.0639801591737779
679,0x4a88cfac2baeed9a3864a86f286d062d5ed8bde1,1.0803756581117254,False,1064.14744131,1473.94742594,11.83417962,0.78,0.73,0.07222909932369445,168.4495322197569,0.15829529412990934,0.15829529412990934,False,264.11899391316695,1.0781688350364769,1.0709477928038704,252.73944713736327,1.078066131445262,1.0705118780886451,241.5298370874432,1.0779577385057009,1.0700511748219752,220.58816751954444,1.0777318748621834,1.0690890719143782
680,0x05eb7f0ebcfc8bee7d5283521a08ebef149569ed,1.0812030757247855,False,1399.16425959,1594.73468301,0.0,0.9486,0.0059,0.6,1399.29364035,1.000092470029243,1.0,False,584.075728314656,1.0801918653213225,1.0768759709526416,355.34136566983506,1.079541446365165,1.0740997657651115,251.45574288669093,1.078855711774833,1.0711787671948985,156.3015874554524,1.0774291667793854,1.065121680593717
681,0xd99cc3857f1cb758a388859ce2d00d4094ff4701,1.081731319623274,False,14248.29453394,19041.86604095,0.0,0.8094,0.3087,1.0335094095801889,2410.3052401124028,0.16916447328983555,0.16916447328983555,False,270.2467673288215,1.0795371791644641,1.0723573082520939,257.76368835880857,1.079427283390684,1.0718908332716546,245.542535801659,1.0793113014113878,1.0713978602784218,222.9186855859487,1.0790696292621014,1.070368461352964
682,0xb09daaff1539630a422c676e3456149cceddc09f,1.0821330966829494,False,406026.05076224,535127.70809444,0.0,0.821,0.134,130.0,303180.2887425,0.7467015679741095,0.7467015679741095,True,431.7816700475674,1.0807601165369716,1.0762586587538043,320.98398206188295,1.0802742802281304,1.0741884599665876,251.88166278114187,1.079761903891967,1.0720073544810957,173.46927768503144,1.0786954701132117,1.0674749182479146
683,0x46026bb1f8a9c5cf418db02226696784d8df6aed,1.0825512099982502,False,26562.42063424,34644.7959013,0.0,0.83,0.0,11.0,25653.71673975,0.9657898688149437,0.9657898688149437,False,564.7516583974154,1.0814899631785815,1.0780098926540644,355.26144146826863,1.0808610556444758,1.07532612037515,255.14841523403146,1.0801979723813409,1.0725018616123596,160.72480338828714,1.0788184569114743,1.0666436979970908
684,0x3844b52b0056a9804ec934587a867372d6f341c6,1.0831728814569124,False,16548.99850428,22034.94773485,0.0,0.8134,0.2451,3.9242381711118997,9151.93586009266,0.5530205261500104,0.5530205261500104,False,364.1583511821245,1.0815225225822813,1.076114347159075,300.6153970664986,1.0811624995761706,1.0745822367006952,253.16321395987111,1.0807827183592928,1.072966385795681,189.8394530246241,1.0799919613665108,1.0696031127834769
685,0xeca3eaf3f956ddf19901c49736e3ee6fcd0e0eb0,1.0851689341062216,False,45860.03866551,60077.07426937,0.0,0.8283,0.0244,19.53750403988539,45564.5085855401,0.9935558257565935,0.9935558257565935,False,605.6474846506829,1.084144804155384,1.080786521212992,370.87260852547587,1.0834962147466822,1.078018244634764,263.18543155087644,1.0828124035843603,1.0751054883288051,164.00178249722504,1.081389841978198,1.0690651668261602
686,0xe1c93f524e190e286e064e77d65eb6c3764481ca,1.085370146252326,False,51470.17114243,67306.24961505,0.0,0.83,0.0,22.07505727250944,51482.47875297413,1.0002391212282948,1.0,False,612.852934286191,1.084355038537466,1.081026364362654,372.84890993912626,1.0837021127981483,1.0782394593879376,263.84487901233615,1.0830137353144829,1.0753072029815915,164.00251176686342,1.0815816922643773,1.0692267717307091
687,0x8494d3428290b903eb89bdf703fbd04551bd4412,1.0854711413650766,False,1935712.80726642,2211747.77921945,121212.62740766,0.95,0.93,501.7026342333308,1170048.84238257,0.6044537381735324,0.6044537381735324,True,390.95154426622173,1.0838907318819826,1.0787109876001344,314.80819414263794,1.0834963490687455,1.0770320790032246,260.36281137792474,1.0830803488507847,1.075261889676788,190.74476878962844,1.0822142661367085,1.0715789628215824
688,0x920ef33c3dba9ea7607ab8f6b8181ad1dac80f9a,1.0857206642453936,False,82206.84910466,110703.29504236,0.0,0.8062,0.3563,27.405919212403603,63914.8807697704,0.7774885117953914,0.7774885117953914,False,464.66275536438417,1.0843871300897607,1.080014752987218,338.7911873763398,1.0838795536037764,1.0778514716206786,262.73746707837,1.0833442698840055,1.0755726696121704,178.60838382892166,1.0822302250216074,1.070838438422553
689,0x431e0ff5c0ee38d4d9aaa065c3b33a413cebdd4f,1.0860999671660811,False,2.79902623,3.20002347,0.17699559,0.95,0.93,0.001200118246658774,2.7988630503626917,0.999941701283268,0.999941701283268,False,617.827823532168,1.0850840934795194,1.0817529073568717,375.89787561519427,1.0844307668698794,1.0789642924227592,266.00924723961356,1.0837419667001993,1.0760302359637661,165.35158696423014,1.0823090441658256,1.06994606908572
690,0xf391ea3d741b7c398542ee66f2afca42fd90cdc2,1.08627744498483,False,11912.18502625,15600.83870396,0.0,0.8294,0.0145,4.991761279668984,11641.566354643646,0.9772821970939831,0.9772821970939831,False,598.8548530345212,1.0852289865106937,1.0817908771175508,372.6414520613861,1.0845903899105032,1.079065548400124,266.31377114042033,1.0839171006471433,1.0761977331846002,167.00511869427916,1.082516383564614,1.0702497966302658
691,0x402b10b562e35e82f3574f32cd291b21bc211d0e,1.0866145139164536,False,1824.7037803,2388.85495334,0.0,0.83,0.0,0.773383486618058,1803.6509906272631,0.9884623521362598,0.9884623521362598,False,610.9149812569632,1.0855817301949493,1.0821950531966134,376.0079789356698,1.0849356129067922,1.0794374220766976,267.4219231910312,1.08425440381643,1.0765357882007935,166.97154314332644,1.0828372412781375,1.0705182748303044
692,0x750c9e8fc4a19e61bec9bc6a0acb46530aa86330,1.087097788690868,False,11584.28215427,16373.33402643,0.0,0.7691,0.5999,0.5953130181790511,1388.3628672591835,0.11984884766877238,0.11984884766877238,False,278.5225674003292,1.0848223112013777,1.0773778375366811,269.5800180553689,1.0847440743462506,1.0770458544129746,260.55235474097736,1.0846614995700352,1.0766949214624073,243.06393956952093,1.084489421530604,1.0759618190467624
693,0x5376efdab184369cf02d0e5056276d272828d1c9,1.0877169465813354,False,2021.40365292,2314.43685175,0.0,0.95,0.0,0.85,1982.3326571625,0.9806713539371217,0.9806713539371217,False,611.3976579340791,1.086671953866006,1.0832452183135488,379.20554763488235,1.0860302890445328,1.0805067332380631,270.6090527696019,1.0853537677142389,1.0776251257741822,169.47433444262228,1.0839463359504053,1.0716487535091062
694,0xae3279da7e7d0d26066a1591464d2cacb55dbf7b,1.0879426771407619,False,7166577.03510921,9393765.06688219,0.0,0.83,0.0,3072.4207200917713,7165364.623506638,0.9998308241721771,0.9998308241721771,True,630.4039358267455,1.086924921013288,1.083587561688067,383.5928507346691,1.086270558663665,1.0807945279460478,271.4678705251852,1.0855806664218661,1.0778558204805528,168.75191367926138,1.084145471719981,1.0717620034401494
695,0x1ff15c39f3cd9b972d7437859d201dc49802681b,1.090405597840277,False,172676.35013216,230804.86689668,0.0,0.8157,0.2132,46.03270801536665,107355.45928998504,0.6217148973082833,0.6217148973082833,True,418.8755249815759,1.0888427686904683,1.0837203958179427,334.45887201870573,1.0884352653091607,1.0819854321382403,274.9330845183719,1.0880054345268166,1.0801563076650658,199.85824597121533,1.0871105878172653,1.0763513158334201
696,0xa17494abb0168a13f54e197731e2747f57fe59de,1.091499984467175,False,37289.4020609,50248.61946946,2155.76422262,0.81,0.785,16.0,37314.497076,1.0006729798203526,1.0,False,654.9845631405478,1.0904791437347965,1.08713167022758,398.4810494190542,1.0898225304708475,1.0843290256669955,281.98334893843327,1.0891302652419552,1.0813802087744069,175.27714646367158,1.0876901344512349,1.0752654371098203
697,0x4bacce55f0991cfc4d919f7f50edb8be028e37df,1.0915232637525674,False,4993105.57182446,5736937.77896733,342246.56261515,0.95,0.93,1674.7425954277344,3905761.105008803,0.7822308278536265,0.7822308278536265,True,497.06149422459646,1.0901894163767698,1.0858159772494074,361.44623346033893,1.0896760096886542,1.0836277782550083,279.81365999708856,1.0891345806909845,1.0813227860827757,189.8275453624566,1.0880077565986177,1.0765343350911338
698,0xde4497e0b18b851f536111bf27c0859acb072f55,1.0929980922746407,False,2.33021487,2.68096885,0.16308616,0.95,0.93,0.00100046875148152,2.3332492688616595,1.0013021970208522,1.0,False,665.2453833672687,1.0919758504158368,1.0886237824273854,404.72355136786217,1.0913183359356982,1.0858172911753148,286.40082778177066,1.0906251205575075,1.082864426966489,178.02299329873728,1.0891830131555074,1.0767412626428994
699,0xbe61575c6f483d32909ea63c2d69ba45abb96455,1.0934159354296682,False,33.11633467,45.54638544,0.0,0.795,0.6423,0.005417734917128872,12.635003357734275,0.38153387093228924,0.38153387093228924,False,355.02784670424745,1.091503352018735,1.0852395449706593,315.24945455834313,1.0912527074217022,1.0841741248993622,281.24634297759275,1.0909882512228335,1.0830494498424716,228.69427427263298,1.0904374318852739,1.080705150411115
700,0x840cffa2a3a6f56eb2f205a06748a8284b683355,1.0943929450957037,False,4161536.94417744,4794059.65522413,296938.535181,0.95,0.93,1709.5037672339868,3986829.582741474,0.9580185484883402,0.9580185484883402,True,635.0211244941223,1.0933088889375053,1.0897540082109547,402.514047167815,1.092678227841641,1.0870628929139547,290.0609311545247,1.0920132893257282,1.084230789681182,183.26998956599127,1.090629893033478,1.0783559720179399
701,0x2447350e0aacb6a4050a008d72aabd02dc112739,1.0947544865724852,False,145260.36670639,191807.62770628,0.0,0.829,0.0137,60.8006165868272,141796.52686551004,0.9761542675444205,0.9761542675444205,True,653.9299959022596,1.0936962199241382,1.0902259446774223,407.4210076031985,1.0930533841354204,1.08748254516517,291.3169391298571,1.0923756244367957,1.084595697050045,182.76293530448885,1.0909656039061288,1.078608229053235
702,0x843c0486030646cb1e95fff8a3d3208ed1d33917,1.0949105249014115,False,256981.53599457,358486.08226679,7903.83019236,0.7848,0.7389,8.698473796852433,20286.198441144545,0.07894029570114014,0.07894029570114014,True,294.9686610468325,1.092559839410759,1.084870671465753,288.8356776645234,1.0925079414619865,1.0846505124685522,282.48430015747596,1.0924531632072734,1.0844177362570038,269.68522675025736,1.092339001346511,1.0839312972851887
703,0xc1914872a1dd8e7a39ac6d5ee0d6fa9fcecf001e,1.0953183535516735,False,53175352.28458519,61309409.80408639,3842398.83321515,0.95,0.93,22694.830466384105,52927886.567387834,0.9953462326704868,0.9953462326704868,True,676.3845896096598,1.0942872279505274,1.0909060115203495,413.4612660521618,1.0936313902939716,1.0881067647680942,293.1805180015572,1.092939938799853,1.0851614499725704,182.56563317872687,1.0915014877274911,1.079053702067002
704,0x108b72146a8c99b7e41c331ff97127fe8c443453,1.0955056207804954,False,86196.51757061,99398.70472664,6244.27782516,0.95,0.93,35.0,81625.46235375,0.9469693747996779,0.9469693747996779,False,632.41056184647,1.0944045217106109,1.0907937401989274,404.96920745172434,1.0937805144766954,1.0881312148243774,293.2098875338829,1.0931225824671664,1.0853290346656923,186.06503814835202,1.0917537335089276,1.0795157498224754
705,0x58e70d8bed174643fb5f177e3f0ab2cfe689487d,1.095569831911705,False,53031298.79875067,61157359.06421756,3845045.13097166,0.95,0.93,22370.717500000002,52172004.54636075,0.9837964697856851,0.9837964697856851,True,666.6401060646991,1.0945218040145424,1.0910851243669137,412.248612600646,1.0938734429438859,1.0883180032488948,293.79508835672215,1.0931898642567333,1.0854063115351151,183.7699880805679,1.0917677591033317,1.0793677036204852
706,0x65a99f882e340e75720553572db8eaf0a2f3e946,1.0955728781891172,False,72.24387267,95.35955122,0.0,0.83,0.0,0.03,69.9646820175,0.9684514330660119,0.9684514330660119,False,652.0924437358586,1.0945027062123647,1.0909933733228967,409.3050348104744,1.0938644762751504,1.0882697704867172,293.63856015310824,1.0931915662344844,1.0854036367492628,184.77383151617335,1.0917916138835229,1.079458747459717
707,0xc1835065ea53e4df9db1d4b2a3ab5a9b13e02bba,1.0963197067076744,False,510.24235865,588.8302663,37.369789,0.95,0.93,0.056,130.600739766,0.25595824719755456,0.25595824719755456,False,334.60972323537777,1.0942210428804608,1.087351150120251,310.6316990243184,1.0940524903147972,1.0866352803031103,288.3005206137274,1.0938746221368758,1.0858790932818243,249.81841197626835,1.0935040604563044,1.0843012160908159
708,0x7e8d825f5fca29bcaa0996b0f483042add31d06c,1.0968504672201302,False,0.2551688,0.29461265,0.01882096,0.95,0.93,0.000109369180790785,0.2550659985513914,0.9995971237525568,0.9995971237525568,False,691.1478913187549,1.0958240403539914,1.09245824760619,420.65638026659724,1.0951644747730365,1.089643009168245,297.7281941896785,1.0944690965789328,1.0866809352136642,185.09276204038463,1.093022488694107,1.0805386524857221
709,0x9e34b758070b124e52f7cf8de84f6b6f26f14e74,1.0974699219948238,False,0.77672538,1.09286249,0.04292148,0.78,0.75,0.0003278861806243361,0.7646817455104749,0.9844943466511611,0.9844943466511611,False,679.9702777732772,1.0964210851843517,1.0929817550207568,420.2119772785408,1.0957711379866664,1.0902078515525964,299.3804192642862,1.0950858876096907,1.087289033975635,187.21253779732763,1.0936603066500352,1.0812356830308973
710,0x3f7bb1313b53e765e692d925f9f57993f915805c,1.0979454260669375,False,68572.61662441,90709.62744122,0.0,0.83,0.0,1.4035093723971186,3273.20289827818,0.04773338191550077,0.04773338191550077,False,298.4053862686251,1.0955432077056,1.0876865455153528,294.69709911840044,1.09551174122018,1.0875530876422705,290.7861688060166,1.0954785270810312,1.0874119580583432,282.66900631198905,1.0954093021711495,1.0871169582718976
711,0xd4d442bc00b1a032be63b3eef457097bfc58a060,1.0982297702433013,False,2568.49355661,3398.54953404,0.0,0.8299,0.0,1.0994297878051194,2564.041850145089,0.9982668025569096,0.9982668025569096,False,699.1448667460205,1.0972001283577952,1.0938237880342099,426.1056707846967,1.096540614040842,1.0910087934910018,301.760932235465,1.0958452887485348,1.0880469551886711,187.69636085241584,1.0943987871483907,1.0819050926137794
712,0xd008aee6450e7a61b22fd27154ec0ccf6d565b11,1.0984687666570192,False,32839.52649843,45111.44165119,1981.99531212,0.7996,0.7719,13.919878500042739,32463.329099257502,0.9885443720027302,0.9885443720027302,False,690.7081003752529,1.0974248346036186,1.0940016005543391,425.1331399104572,1.0967716142921142,1.0912136521713787,302.35367758828926,1.0960829164702826,1.088280119153156,188.77460464194084,1.0946501748783581,1.082196456370333
713,0xc92a427b5f089e60f30d2d5ca1cc3f16d9b5e36a,1.0987896234744219,False,244.32343494,331.43216677,15.85081597,0.81,0.785,0.1,233.21560672500001,0.9545363783145575,0.9545363783145575,False,659.9357311260615,1.0976961732962052,1.0941104825079384,419.71947030564735,1.0970652845258426,1.0914184584669673,302.9154970753433,1.0964001030922323,1.0885853464070179,191.65152200540726,1.0950161919767087,1.0827082644669614
714,0xfd3a42fa45c8d5cb52ae1e782c972db94bdb1338,1.0992080981292276,False,3302.18864043,3820.83420538,251.18717057,0.95,0.93,1.3789869228200269,3216.012718713133,0.9739033922345377,0.9739033922345377,False,680.980795033394,1.0981422677794643,1.094647184098448,425.2385398487122,1.0974983081139145,1.0918990296981392,304.35607202074584,1.0968193615878299,1.0890071434415116,191.1097001083293,1.0954068657397287,1.0830091128850854
715,0xd721737605f6e989329c8954f90a82dc468aed4d,1.0995426712783523,False,14.70363894,19.47864872,0.0,0.83,0.0,0.006135035020528508,14.307859145916789,0.9730828677378275,0.9730828677378275,False,682.3618626793301,1.0984753283084057,1.0949752824961818,426.44230427827273,1.0978317164189866,1.0922286273543185,305.32609608991055,1.097153135874386,1.0893383061533675,191.78003944079776,1.0957413991543572,1.0833434804181128
716,0x54b8ccebc88e53d05ac39ebbec136bc01744caca,1.1004995586746646,False,114.77481787,133.01901274,0.0,0.9495,0.0019,0.049247413225999445,114.8526535513825,1.0006781599206775,1.0,False,716.4137198174233,1.0994703009637647,1.0960952270564892,435.8534642743892,1.0988082738291072,1.0932694742887963,308.4297727123811,1.0981103007739323,1.0902963439772182,191.71589616544446,1.096658295897913,1.084131155141637
717,0xf312e054be94eae947290e0c6ab584911ed89908,1.100787612209009,False,354.56979692,470.2482411,0.0,0.83,0.0,0.15,349.8234100875,0.9866136741659051,0.9866136741659051,False,704.1927770197763,1.0997386773113451,1.096299031950149,434.28143886533525,1.099085359109231,1.093510701825976,309.1205998682177,1.0983965564330507,1.0905767369964863,193.14386730136408,1.0969635912888023,1.0844920802100428
718,0xa7fbfdb0d96865a365771c21b7c3030bdbec5d6e,1.1009365500758608,False,1784.61765268,2068.15873868,0.0,0.95,0.0,0.7670723509307886,1788.9324372429598,1.002417764139271,1.0,False,719.3837264643928,1.0999068836625987,1.09653046956553,437.66036390541444,1.0992445936471766,1.093703594734996,309.70841722984306,1.0985463434376668,1.0907292838392273,192.51068480529096,1.097093761992906,1.0845616469022483
719,0xd87d36ffa62daa2c182d21004dda2e6e31f1c6a7,1.101310012515451,False,860.45836105,997.50674566,0.0,0.95,0.0,0.3600000000000001,839.5761842100002,0.9757313336876433,0.9757313336876433,False,696.5329652786407,1.100244795393437,1.0967517270509308,434.19677467128554,1.0995983909663944,1.0939931056455139,310.5238125137972,1.0989168683958683,1.0910902331741943,194.84311805720324,1.097499018360953,1.085069508506938
720,0xe9956194b6e86f3f4abd89c0184deb04f3ca6d7e,1.1015905625276685,False,18795.90498515,25881.73943226,1262.44307485,0.8,0.775,8.0,18657.248538,0.9926230502197395,0.9926230502197395,False,715.871010886204,1.1005495812946926,1.0971360370940686,438.82405250143665,1.0998917962963977,1.0943285299047207,311.5366560282271,1.0991982893752712,1.091374480834583,194.20041913491028,1.0977555546323585,1.0852484806495004
721,0x581fa5d10c4bb7c772326e3a61888711fb14c187,1.1023404973841344,False,1621.26311062,2291.26151763,51.35779724,0.78,0.73,0.1180755886075219,275.3707003651472,0.16984948251850404,0.16984948251850404,False,335.1309936056788,1.1001055464803766,1.0927921108212626,319.7107330888951,1.0999931033257326,1.092314820784912,304.5350763438964,1.0998744329880739,1.0918104202179961,276.2779775117046,1.0996271594267075,1.0907571649261438
722,0xde48ccf9c0d60ba922c3b853687438d0f7b76d66,1.1028426560853768,False,24.02512877,29.49357653,0.0,0.8983,0.253,0.010258937236516621,23.925442719679186,0.9958507589584581,0.9958507589584581,False,727.7695079558475,1.101805179997552,1.0984031412003177,444.65588850906204,1.101144501660394,1.095583223922342,315.2317152219786,1.1004479470583162,1.0926161679526307,196.2583867703812,1.0989988812409492,1.0864633610428007
723,0xabfe00f81c2b9734c2fecec3f1996e18611ce658,1.1042920279277608,False,3681.29379441,4375.3828543,284.55322472,0.9291,0.9064,1.5319188956237815,3572.6739469639215,0.9704941106273516,0.9704941106273516,False,710.6286939930876,1.1032163097140506,1.099688793820156,445.26525060618394,1.1025716408454833,1.0969376756482991,319.16361587368425,1.101891943714754,1.0940426181072884,200.67259899252346,1.1004778768518715,1.088037838370761
724,0xc604a541f0e937402772b0113700ae158face85b,1.1045231505430901,False,253.90086734,295.1993536,20.6345315,0.95,0.93,0.10361145703434703,241.63808815926512,0.9517024919638667,0.9517024919638667,False,693.5078238358591,1.1034198725644804,1.0998019505786367,442.3136415695633,1.1027875782308194,1.097103980149481,319.61640965306674,1.1021209124930935,1.0942645672542588,202.44005664208325,1.1007339055838077,1.0883742747278926
725,0xb41e753669d77d5ed4710cb53d0cc872ffa884e2,1.104701347389217,False,1211.87299502,1612.96112104,0.0,0.83,0.0,0.25506417212774346,594.8494565658152,0.49085131776205493,0.49085131776205493,False,430.3129861311782,1.1029278446236899,1.0971172927400759,365.8017703042292,1.102601984522557,1.0957311413387112,314.8174125331587,1.1022582146326159,1.0942687449141346,242.84898775150307,1.101542351041726,1.091223287205515
726,0x1923b5dbdc74916b0a79254395e6fe35e3b80804,1.1053128842473732,False,0.69905325,0.9309308,0.0,0.83,0.0,0.0003,0.6996468201749999,1.000849105808463,1.0,False,749.0625748306619,1.104279124805944,1.1008892891212378,455.71645149598896,1.103614202120705,1.0980511771772492,322.48572760618043,1.102913176295968,1.0950650430947502,200.45289313310982,1.1014548206930026,1.0888728891769488
727,0x10dab2ec740ae0b3ca22ea0a7fbdd1e447665c6b,1.1054058553617545,False,368434.28231235,509379.59950023,0.0,0.7995,0.4447,106.39328299835773,248125.74045926626,0.673459969311192,0.673459969311192,True,508.3553317136472,1.1038967942473263,1.0989499846005257,395.26431997256583,1.103449255024939,1.0970439073927492,318.9310923091057,1.1029772250481293,1.095034934626898,226.57652492451035,1.1019946251821904,1.090857631899046
728,0xe17faf479f377f4f36ad233ee947194cdc1eabfd,1.1054353927211327,False,3961.39149631,5614.18251852,185.80513012,0.78,0.7387,0.00332267293295542,7.748991840079335,0.00195612876114301,0.00195612876114301,False,311.763673758172,1.102950307700755,1.0948242693295696,311.60775198442644,1.1029490095184233,1.0948187650656735,311.4388468946738,1.102947639157243,1.0948129429843372,311.07209382074944,1.1029447827942795,1.0948007685451386
729,0x6d8fa32318958a0f2395a779ac5e8e1cef41dce5,1.1066305606287832,False,247089.01169691,287827.63319933,20590.68717846,0.95,0.93,101.3018368392608,236251.69340825162,0.9561400233291155,0.9561400233291155,True,711.1323244319559,1.105531644721359,1.1019280326090948,451.7204131235285,1.1048951843953716,1.0992122053849056,325.79777013830056,1.1042241298908175,1.096354067004921,205.9953852597738,1.102828004225063,1.090425149536466
730,0xf22e69f1584d87fbfd850979cba695db2ab1aa96,1.1068315502426354,False,16.38531906,23.25101038,0.58791851,0.78,0.73,0.007,16.32509247075,0.9963243566372152,0.9963243566372152,False,755.135986195628,1.105791012093399,1.1023789340845735,461.15857060945746,1.1051276281604503,1.099547459759848,326.8637009079752,1.1044282214531347,1.096568251222206,203.46284604095854,1.102973223655185,1.0903902679701747
731,0x3c7ded16d0e5b5ba9fb3de539ed28cb7b7d8c95c,1.1069385673168473,False,1104.44172789,1472.95077585,0.0,0.83,0.0,0.47000000000000003,1096.1133516075001,0.9924591980978381,0.9924591980978381,False,751.4916697054892,1.1058922934421869,1.1024613932523288,460.75168795463907,1.1052314243553532,1.0996407258897416,327.12857994561546,1.1045346657185975,1.0966728271449722,203.93233354863202,1.1030851658151928,1.0905180975497675
732,0xfdcad5704a62b379450e1e9ce8a4757bffe24087,1.1076361713561564,False,94567.5875512,126200.57904771,0.0,0.83,0.0,39.62872698821133,92420.37608295088,0.977294424825138,0.977294424825138,False,739.4497593129058,1.1065671156016317,1.103061463552507,460.2998858831269,1.1059159545522506,1.1002825135043126,328.97379547465397,1.1052294182686313,1.0973582737008605,206.29263144958335,1.103801141999352,1.0912933114455632
733,0x7132b5edc9ee267c58d3562d3e621384b18da7f3,1.1077209556951428,False,6175.90294524,7201.2390668,520.52926297,0.9499,0.9299,2.626940482742719,6126.435185133076,0.9919901979442454,0.9919901979442454,False,756.1840727085346,1.106673258062879,1.1032376875204508,463.8524950723413,1.1060122350252153,1.1004163719400968,329.3978846567903,1.1053153136722476,1.0974477837351697,205.3842263260592,1.1038654739311946,1.091291600152305
734,0xce46b8ef30a0c2020653e4bfe9ae00a2fe4474f4,1.1081443511140596,False,52.35522891,69.90018213,0.0,0.83,0.0,0.021731516782537316,50.6812887149396,0.9680272585965014,0.9680272585965014,False,732.9078968356376,1.1070612800882242,1.103509647459321,460.3584543432632,1.1064160098982732,1.1007560086456964,330.3374587195444,1.1057356766945856,1.0978582605571716,207.89669715445214,1.1043202796854146,1.0918477759030287
735,0x9e716b4a460ca12f25a69a0f3df5015bea03482b,1.108281353379563,False,16.02281148,18.69240336,1.36112364,0.95,0.93,0.006474491962442641,15.099525712571964,0.9423767939490206,0.9423767939490206,False,707.9382754993795,1.1071607104564534,1.1034858362909532,455.448809525738,1.106532493530339,1.1008054313539184,330.4240311284866,1.1058701191969975,1.097984364906051,210.0515996148525,1.1044920154466153,1.0921316739767175
736,0x5eb437069a2bae17099c6e59fdb04b8924bf3bec,1.1084399801632319,False,2077.38180273,2804.47527155,0.0,0.821,0.134,0.6781631846414964,1581.5823856472477,0.7613344757178506,0.7613344757178506,False,570.503678221068,1.1070549716922038,1.1025139515117626,421.07480359956463,1.1065475572494599,1.100351594438738,328.70246736042174,1.106012433715117,1.0980735705720635,224.90879307874272,1.1048986870024338,1.0933403146112737
737,0xf5d1fd3d0de3d0074954261c6d3688acb6115ae4,1.1086710417295904,False,1325.14107667,1812.79141883,0.0,0.8104,0.29,0.31806492736399994,741.777050131383,0.559772135352882,0.559772135352882,False,471.9365265795986,1.1069916803769484,1.1014883505634856,389.0071425685472,1.1066186783731586,1.0999009352065152,326.9696199482977,1.1062252091542188,1.0982268165855125,244.3084664161374,1.1054059626819839,1.094742461118111
738,0x40b74ac60f4133b31f297767b455b4328d917809,1.108874186486253,False,36445.49782569,42540.49658163,3117.16399522,0.95,0.93,14.646926857025457,34158.91933617889,0.9372603304680523,0.9372603304680523,False,706.6580137368998,1.107745472719963,1.104044129746538,456.7374677895947,1.1071203388715396,1.1013769707117154,332.080418586674,1.106461211072311,1.0985697688919995,211.52999633150262,1.1050898481635063,1.0927455921678428
739,0x47d8da6ecce762b5b2e91597b5489f4d9b0e641a,1.1088983205648246,False,15.97515188,18.64717799,1.36672365,0.95,0.93,0.006451612903102969,15.046168175519975,0.941848208301352,0.941848208301352,False,711.2366252127265,1.1077762818958659,1.1040968304042336,457.8010420356442,1.1071480684914428,1.101416449979947,332.2062349632154,1.1064856974376545,1.0985954014002979,211.2280791862717,1.1051075990841834,1.0927427215995005
